Seating Capacity,Average Meal Price,Weekend Reservations,Weekday Reservations,Revenue,Marketing&Followers,Location_Downtown,Location_Rural,Location_Suburban,Cuisine_American,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican
54,32.32,0,12,401326.81,-0.891036456663835,False,False,True,False,False,True,False,False,False
41,60.14,34,18,567548.99,-1.3200247410202566,False,True,False,False,True,False,False,False,False
51,40.78,0,25,474963.32,-1.8134627897449416,False,False,True,False,False,True,False,False,False
45,51.1,35,16,536235.85,0.6236117981142104,False,True,False,False,False,False,True,False,False
86,55.32,73,16,1067754.86,1.144372774681145,True,False,False,False,False,False,True,False,False
34,53.95,13,15,423637.45,-0.7625478209099791,False,True,False,False,False,False,True,False,False
81,52.33,32,56,971971.11,3.56797975642917,True,False,False,False,False,False,True,False,False
84,48.84,75,12,926345.42,0.19051534298949638,True,False,False,False,False,False,True,False,False
55,28.35,52,4,372167.1,0.6924095306317598,False,False,True,False,False,False,False,False,True
62,42.08,50,33,607417.48,1.196653228042311,False,False,True,True,False,False,False,False,False
60,34.76,4,18,468053.77,-1.2791161379380618,False,False,True,False,False,True,False,False,False
66,33.79,15,53,506025.08,-1.6393489165682467,False,False,True,False,False,False,False,False,True
38,38.37,26,4,343954.29,-0.9977167970819087,False,True,False,False,False,True,False,False,False
45,58.43,8,29,600295.36,-1.5465126328867729,False,True,False,False,True,False,False,False,False
46,72.73,13,28,755529.7,-1.6262410074030365,False,True,False,False,False,False,False,True,False
89,40.44,28,58,818974.33,-0.4260822247035179,True,False,False,True,False,False,False,False,False
47,58.56,13,22,634033.48,0.2859838422987016,False,True,False,False,True,False,False,False,False
42,29.54,30,0,290929.47,-1.8130643105057602,False,True,False,False,False,False,False,False,True
40,74.85,6,4,672077.4,-0.710418048598725,False,True,False,False,False,False,False,True,False
62,58.95,40,47,819558.95,-0.27457195434223836,False,False,True,False,True,False,False,False,False
42,33.16,8,3,323314.44,-1.0341719191300764,False,True,False,False,False,True,False,False,False
81,68.87,60,10,1250233.23,2.856045786361202,True,False,False,False,False,False,False,True,False
63,32.36,13,42,465027.32,0.29003812634404985,False,False,True,False,False,True,False,False,False
82,60.99,59,13,1126083.9,0.5290850186487774,True,False,False,False,True,False,False,False,False
38,26.62,18,31,234772.97,-1.76198008386193,False,True,False,False,False,False,False,False,True
63,38.99,52,47,568351.64,-1.0304737080952224,False,False,True,False,False,True,False,False,False
70,67.48,46,55,1075558.48,2.0570380002442823,True,False,False,False,False,False,False,True,False
38,61.58,15,12,532938.97,-1.5332181665643094,False,True,False,False,True,False,False,False,False
73,31.38,46,49,530392.21,3.5113342936147065,True,False,False,False,False,True,False,False,False
81,35.76,36,61,664202.21,-0.10305869024613358,True,False,False,False,False,False,False,False,True
83,40.0,22,8,745059.0,-0.8437177451463922,True,False,False,True,False,False,False,False,False
38,34.04,36,30,309004.67,-0.13203534057812955,False,True,False,False,False,False,False,False,True
32,33.46,30,18,252226.36,0.0013766848512275956,False,True,False,False,False,False,False,False,True
75,42.85,57,49,733436.0,1.4844151404203136,True,False,False,True,False,False,False,False,False
52,34.1,1,40,422172.65,0.8525593401942778,False,False,True,False,False,False,False,False,True
50,36.11,21,16,420263.62,-1.4609695550137725,False,False,True,True,False,False,False,False,False
50,42.46,41,12,497399.73,-1.5302362637979894,False,True,False,True,False,False,False,False,False
32,32.92,28,23,260763.78,0.7683126557389088,False,True,False,False,False,True,False,False,False
43,38.64,3,29,381423.76,-1.6130303842263547,False,True,False,False,False,True,False,False,False
49,45.53,32,25,511370.79,-1.691126633867111,False,True,False,True,False,False,False,False,False
31,64.92,29,13,469447.37,1.2429724944323073,False,True,False,False,True,False,False,False,False
61,66.26,21,10,907213.35,-0.4667876955118517,False,False,True,False,False,False,False,True,False
39,59.07,30,2,523733.31,0.13066486158255597,False,True,False,False,True,False,False,False,False
82,39.01,75,53,734392.11,3.382025164893916,True,False,False,True,False,False,False,False,False
89,66.35,53,82,1338861.8,2.846224298935729,True,False,False,False,False,False,False,True,False
53,31.08,19,21,374941.51,-1.2944391993761613,False,False,True,False,False,True,False,False,False
88,69.23,40,48,1381719.0,4.89849124058021,True,False,False,False,False,False,False,True,False
50,45.91,8,21,528800.69,-0.4759934363061951,False,False,True,True,False,False,False,False,False
60,36.26,47,31,491449.58,-0.8268188846798247,False,False,True,False,False,True,False,False,False
85,71.84,22,70,1381121.83,3.162826747587797,True,False,False,False,False,False,False,True,False
48,70.18,32,23,763274.21,-0.5073700386313753,False,True,False,False,False,False,False,True,False
88,62.29,82,72,1240895.69,3.076342954370551,True,False,False,False,True,False,False,False,False
81,75.52,32,46,1362509.44,0.8962855681869164,True,False,False,False,False,False,False,True,False
52,41.48,4,24,500273.48,-1.167288969205941,False,False,True,True,False,False,False,False,False
87,45.72,62,85,908676.65,4.11836642356746,True,False,False,False,False,False,True,False,False
66,50.42,52,23,761514.28,0.05289444177942804,False,False,True,False,False,False,True,False,False
34,55.92,20,6,443828.89,-1.6751340111996578,False,True,False,False,False,False,True,False,False
45,39.26,31,22,415841.68,0.1335432252752529,False,True,False,True,False,False,False,False,False
43,51.53,40,0,512687.91,0.9646330158661128,False,True,False,False,False,False,True,False,False
88,56.17,82,36,1115210.55,0.19724790801461906,True,False,False,False,True,False,False,False,False
55,36.55,45,35,465659.85,0.211097920498082,False,False,True,True,False,False,False,False,False
32,39.62,25,4,298764.59,-0.7571990803213314,False,True,False,False,False,True,False,False,False
55,38.3,21,22,479376.15,-0.024667213689790347,False,False,True,True,False,False,False,False,False
61,38.36,17,41,532477.32,-0.851403044322141,False,False,True,True,False,False,False,False,False
49,69.26,35,20,764254.31,-0.8233993975686698,False,True,False,False,False,False,False,True,False
40,75.63,24,14,689935.69,0.5709416553219302,False,True,False,False,False,False,False,True,False
56,65.93,35,1,839848.55,0.2859268347645247,False,False,True,False,False,False,False,True,False
30,34.01,15,20,254659.25,-0.7267606099668613,False,True,False,False,False,False,False,False,True
65,58.76,18,17,867242.1,-1.4873265107741804,False,False,True,False,True,False,False,False,False
65,44.34,20,39,654969.06,-0.7723951394475307,False,False,True,True,False,False,False,False,False
46,45.91,31,17,489437.02,-0.9378437496235628,False,True,False,True,False,False,False,False,False
84,68.84,49,17,1298742.18,2.241291153813443,True,False,False,False,False,False,False,True,False
50,36.42,23,14,418992.79,0.7849290258457673,False,True,False,True,False,False,False,False,False
78,31.59,60,58,559597.5,-0.6598985528610708,True,False,False,False,False,True,False,False,False
54,43.35,15,10,537074.25,0.33760922842334995,False,False,True,True,False,False,False,False,False
69,46.59,59,64,728441.06,-1.1627845076348942,False,False,True,False,False,False,True,False,False
77,32.86,50,31,577976.64,-0.9639590423789393,True,False,False,False,False,True,False,False,False
70,32.25,49,62,528084.4,-0.0915469577243697,False,False,True,False,False,True,False,False,False
70,38.91,56,9,621881.8,3.44109436575223,True,False,False,True,False,False,False,False,False
76,25.82,68,11,454065.81,2.6441068511302825,True,False,False,False,False,False,False,False,True
60,74.42,13,22,995250.05,-0.9436203163118121,False,False,True,False,False,False,False,True,False
89,64.46,23,0,1294759.69,3.178245419415964,True,False,False,False,True,False,False,False,False
50,59.54,9,32,677755.14,-2.062848829655323,False,True,False,False,True,False,False,False,False
42,51.73,4,38,489655.65,-1.5413533195789422,False,True,False,False,False,False,True,False,False
62,62.06,44,18,870693.45,-1.313316823170312,False,False,True,False,True,False,False,False,False
56,63.24,53,53,813871.55,-0.005428960574917259,False,False,True,False,True,False,False,False,False
80,70.73,10,22,1270790.21,-0.3404308359469322,True,False,False,False,False,False,False,True,False
87,70.61,65,10,1380564.73,2.097159977467831,True,False,False,False,False,False,False,True,False
70,31.94,40,48,533972.52,2.7814703392808626,True,False,False,False,False,False,False,False,True
81,52.73,54,67,964961.9,-0.345862737994224,True,False,False,False,False,False,True,False,False
32,58.81,15,28,441058.36,0.4015161462497054,False,True,False,False,True,False,False,False,False
30,28.63,20,2,204822.26,-1.5790299972067612,False,True,False,False,False,False,False,False,True
53,47.97,47,10,570959.38,-1.1500675079000582,False,False,True,False,False,False,True,False,False
75,36.04,40,47,630772.58,1.4228615709229764,True,False,False,False,False,True,False,False,False
74,58.96,57,8,987595.56,-0.5843572770739047,True,False,False,False,True,False,False,False,False
60,60.94,38,23,829964.74,-1.825822460407662,False,False,True,False,True,False,False,False,False
89,69.47,84,38,1384197.16,-0.7004114034526342,True,False,False,False,False,False,False,True,False
82,44.2,71,8,831471.35,0.5846160888926344,True,False,False,True,False,False,False,False,False
80,45.8,9,14,832783.8,1.1983666487524245,True,False,False,False,False,False,True,False,False
75,61.29,52,0,1034319.88,-0.2018346345348321,True,False,False,False,True,False,False,False,False
88,51.33,74,74,1010811.3,-0.5256952731381193,True,False,False,False,False,False,True,False,False
64,29.22,59,46,427663.27,0.07218360330660069,False,False,True,False,False,False,False,False,True
90,29.63,77,22,602311.37,0.22923171872495632,True,False,False,False,False,False,False,False,True
62,43.8,4,8,622296.2,0.032225760563913665,False,False,True,True,False,False,False,False,False
79,58.09,49,5,1028921.0,-0.2667514374210051,True,False,False,False,True,False,False,False,False
30,74.59,15,11,510531.29,-0.050892969702818903,False,True,False,False,False,False,False,True,False
42,64.86,24,14,617497.96,-1.7305991046638962,False,True,False,False,True,False,False,False,False
35,52.16,25,2,416632.97,-0.6571846464616242,False,True,False,False,False,False,True,False,False
50,38.5,37,0,453166.45,0.07749933791147194,False,True,False,False,False,True,False,False,False
69,31.74,43,12,496427.09,-1.294517481712189,False,False,True,False,False,False,False,False,True
61,50.78,44,53,698029.28,-1.140210753929662,False,False,True,False,False,False,True,False,False
86,45.63,16,74,883272.92,1.3468382955632359,True,False,False,True,False,False,False,False,False
47,28.11,35,15,313719.43,-0.6694649590384967,False,True,False,False,False,False,False,False,True
57,66.7,32,52,851418.65,-1.2286769335354872,False,False,True,False,False,False,False,True,False
83,28.16,17,2,533913.36,-0.5778068562708213,True,False,False,False,False,False,False,False,True
74,36.76,11,15,622829.52,-0.9516657425585204,True,False,False,False,False,True,False,False,False
51,57.04,5,31,667405.35,-0.139260058358169,False,False,True,False,True,False,False,False,False
40,40.0,10,25,371557.4,-0.6990992239181861,False,True,False,False,False,True,False,False,False
72,34.52,25,27,558290.55,-0.7167235413361037,True,False,False,False,False,True,False,False,False
45,64.35,40,26,665977.4,-0.5412427416519308,False,True,False,False,True,False,False,False,False
50,27.74,7,40,327414.03,-1.1279812785147951,False,True,False,False,False,False,False,False,True
45,38.44,31,16,396296.18,-0.5042393565015415,False,True,False,True,False,False,False,False,False
78,55.65,4,47,989891.45,1.8068713975347725,True,False,False,False,True,False,False,False,False
42,57.84,29,26,553484.92,-1.6535623211833421,False,True,False,False,True,False,False,False,False
79,70.39,67,11,1257983.66,2.5798604345356146,True,False,False,False,False,False,False,True,False
46,35.41,36,34,368258.04,-1.755446740425218,False,True,False,False,False,False,False,False,True
90,59.28,46,18,1196723.42,1.1509307652930347,True,False,False,False,True,False,False,False,False
46,42.04,5,32,452753.84,-1.1144248067602553,False,True,False,True,False,False,False,False,False
59,49.7,21,16,668895.0,0.03455787015344128,False,False,True,False,False,False,True,False,False
37,25.51,25,8,229048.66,-1.5206432014463331,False,True,False,False,False,False,False,False,True
36,70.54,28,11,575253.02,0.17658844760664094,False,True,False,False,False,False,False,True,False
83,30.73,28,32,586961.86,1.7174242496045071,True,False,False,False,False,True,False,False,False
87,64.72,68,78,1282924.03,2.714565409758982,True,False,False,False,True,False,False,False,False
50,43.28,44,28,506098.06,-0.5970160492753027,False,True,False,True,False,False,False,False,False
68,29.17,18,12,456621.64,-1.0636523460862606,False,False,True,False,False,False,False,False,True
67,42.04,2,66,639599.39,0.14054489935385542,False,False,True,True,False,False,False,False,False
83,36.23,39,57,698636.84,3.8159893622745074,True,False,False,True,False,False,False,False,False
59,37.73,13,55,520435.27,0.12336329696548416,False,False,True,False,False,True,False,False,False
30,74.05,14,20,506512.65,-0.05592474238662572,False,True,False,False,False,False,False,True,False
78,34.04,59,76,614993.03,1.8200663427817176,True,False,False,False,False,False,False,False,True
47,58.13,39,31,627296.59,0.7825058261140401,False,True,False,False,True,False,False,False,False
82,67.9,26,62,1250472.75,-0.9356830936360351,True,False,False,False,False,False,False,True,False
86,60.74,63,81,1176684.42,2.9509663814429343,True,False,False,False,True,False,False,False,False
